Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
WHITEWATER,29 Pasir Ris Street 72  #03-19 ,1,111,Strata,670000,-,6036,561,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #10-04 ,1,116,Strata,780000,-,6724,625,2010-02,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529863,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #09-08 ,1,94,Strata,650000,-,6915,642,2010-02,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #15-14 ,1,107,Strata,720000,-,6729,625,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #07-08 ,1,126,Strata,790800,-,6276,583,2010-02,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
WHITEWATER,33 Pasir Ris Street 72  #07-28 ,1,119,Strata,725000,-,6092,566,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
THE EDEN AT TAMPINES,25 Tampines Street 34  #03-15 ,1,115,Strata,708000,-,6157,572,2010-02,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529234,East Region,Tampines
WHITEWATER,31 Pasir Ris Street 72  #14-24 ,1,105,Strata,712069,-,6782,630,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
WHITEWATER,31 Pasir Ris Street 72  #11-23 ,1,106,Strata,710000,-,6698,622,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
THE EDEN AT TAMPINES,25 Tampines Street 34  #04-16 ,1,116,Strata,749000,-,6457,600,2010-02,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529234,East Region,Tampines
WHITEWATER,27 Pasir Ris Street 72  #10-14 ,1,106,Strata,680000,-,6415,596,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #10-27 ,1,112,Strata,700000,-,6250,581,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #12-18 ,1,106,Strata,700000,-,6604,614,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
WHITEWATER,27 Pasir Ris Street 72  #12-13 ,1,112,Strata,690000,-,6161,572,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518767,East Region,Pasir Ris
WHITEWATER,33 Pasir Ris Street 72  #13-26 ,1,107,Strata,698000,-,6523,606,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518770,East Region,Pasir Ris
WHITEWATER,31 Pasir Ris Street 72  #02-22 ,1,106,Strata,640000,-,6038,561,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518769,East Region,Pasir Ris
WHITEWATER,29 Pasir Ris Street 72  #14-18 ,1,107,Strata,695888,-,6504,604,2010-02,Executive Condominium,99 Yrs From 23/07/2002,2005,Resale,HDB,18,51,518768,East Region,Pasir Ris
EASTVALE,33 Pasir Ris Drive 3  #04-08 ,1,113,Strata,665000,-,5885,547,2010-01,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
EASTVALE,31 Pasir Ris Drive 3  #01-05 ,1,118,Strata,655000,-,5551,516,2010-01,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
EASTVALE,35 Pasir Ris Drive 3  #03-07 ,1,120,Strata,720000,-,6000,557,2010-01,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519493,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-05 ,1,116,Strata,750000,-,6466,601,2010-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
THE EDEN AT TAMPINES,29 Tampines Street 34  #08-27 ,1,116,Strata,725000,-,6250,581,2010-01,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529236,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #05-07 ,1,111,Strata,725000,-,6532,607,2010-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
PINEVALE,2 Tampines Street 73  #07-03 ,1,120,Strata,710000,-,5917,550,2010-01,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528823,East Region,Tampines
PINEVALE,2 Tampines Street 73  #12-01 ,1,119,Strata,750000,-,6303,586,2010-01,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528823,East Region,Tampines
PINEVALE,10 Tampines Street 73  #06-03 ,1,129,Strata,740000,-,5736,533,2010-01,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #07-02 ,1,111,Strata,780000,-,7027,653,2010-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
THE EDEN AT TAMPINES,31 Tampines Street 34  #05-30 ,1,111,Strata,665000,-,5991,557,2010-01,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529237,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #02-06 ,1,90,Strata,620000,-,6889,640,2010-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529866,East Region,Tampines
EASTVALE,39 Pasir Ris Drive 3  #06-01 ,1,102,Strata,645000,-,6324,587,2010-01,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519495,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #07-08 ,1,126,Strata,760000,-,6032,560,2010-01,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
THE EDEN AT TAMPINES,25 Tampines Street 34  #05-17 ,1,116,Strata,700000,-,6034,561,2010-01,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529234,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #03-01 ,1,128,Strata,795000,-,6211,577,2009-12,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
EASTVALE,33 Pasir Ris Drive 3  #08-06 ,1,111,Strata,695000,-,6261,582,2009-12,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #07-06 ,1,90,Strata,620000,-,6889,640,2009-12,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #07-13 ,1,126,Strata,830000,-,6587,612,2009-12,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #05-12 ,1,126,Strata,765000,-,6071,564,2009-11,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #03-01 ,1,128,Strata,750000,-,5859,544,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529868,East Region,Tampines
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-02 ,1,111,Strata,690000,-,6216,578,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #05-06 ,1,90,Strata,620000,-,6889,640,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #06-03 ,1,90,Strata,630000,-,7000,650,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
PINEVALE,10 Tampines Street 73  #08-02 ,1,120,Strata,710000,-,5917,550,2009-11,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528827,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #09-02 ,1,111,Strata,690000,-,6216,578,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529868,East Region,Tampines
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #08-07 ,1,111,Strata,745000,-,6712,624,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529863,East Region,Tampines
EASTVALE,31 Pasir Ris Drive 3  #05-01 ,1,112,Strata,700000,-,6250,581,2009-11,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519491,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #04-06 ,1,90,Strata,615000,-,6833,635,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #06-04 ,1,116,Strata,723000,-,6233,579,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #02-06 ,1,90,Strata,580000,-,6444,599,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529862,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #02-02 ,1,111,Strata,680000,-,6126,569,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #06-06 ,1,90,Strata,628000,-,6978,648,2009-11,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
EASTVALE,31 Pasir Ris Drive 3  #08-06 ,1,102,Strata,668000,-,6549,608,2009-10,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #02-04 ,1,116,Strata,680000,-,5862,545,2009-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529861,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #10-02 ,1,111,Strata,748000,-,6739,626,2009-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529865,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #10-04 ,1,116,Strata,745000,-,6422,597,2009-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #08-02 ,1,111,Strata,728000,-,6559,609,2009-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #07-04 ,1,116,Strata,730000,-,6293,585,2009-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #08-08 ,1,126,Strata,800000,-,6349,590,2009-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #10-03 ,1,90,Strata,608000,-,6756,628,2009-10,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529865,East Region,Tampines
THE EDEN AT TAMPINES,33 Tampines Street 34  #02-34 ,1,115,Strata,695000,-,6043,561,2009-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529238,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #03-02 ,1,80,Strata,520000,-,6500,604,2009-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #03-07 ,1,110,Strata,670000,-,6091,566,2009-10,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
THE EDEN AT TAMPINES,31 Tampines Street 34  #03-32 ,1,138,Strata,790000,-,5725,532,2009-09,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529237,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #04-07 ,1,111,Strata,660000,-,5946,552,2009-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
EASTVALE,37 Pasir Ris Drive 3  #03-04 ,1,102,Strata,645000,-,6324,587,2009-09,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519494,East Region,Pasir Ris
THE EDEN AT TAMPINES,25 Tampines Street 34  #04-17 ,1,116,Strata,698888,-,6025,560,2009-09,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529234,East Region,Tampines
PINEVALE,6 Tampines Street 73  #07-02 ,1,120,Strata,710000,-,5917,550,2009-09,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528825,East Region,Tampines
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #11-01 ,1,128,Strata,795000,-,6211,577,2009-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #10-06 ,1,189,Strata,970000,-,5132,477,2009-09,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529232,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #07-01 ,1,128,Strata,798000,-,6234,579,2009-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #08-03 ,1,90,Strata,625000,-,6944,645,2009-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529865,East Region,Tampines
EASTVALE,37 Pasir Ris Drive 3  #07-03 ,1,120,Strata,700000,-,5833,542,2009-09,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519494,East Region,Pasir Ris
EASTVALE,33 Pasir Ris Drive 3  #06-01 ,1,102,Strata,600000,-,5882,546,2009-09,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519492,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #02-04 ,1,116,Strata,655000,-,5647,525,2009-09,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529863,East Region,Tampines
SIMEI GREEN CONDOMINIUM,1 Simei Street 4  #03-04 ,1,116,Strata,655000,-,5647,525,2009-08,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529861,East Region,Tampines
THE EDEN AT TAMPINES,31 Tampines Street 34  #08-30 ,1,111,Strata,675000,-,6081,565,2009-08,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529237,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #03-06 ,1,90,Strata,600000,-,6667,619,2009-08,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529864,East Region,Tampines
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #05-03 ,1,90,Strata,583000,-,6478,602,2009-08,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529863,East Region,Tampines
PINEVALE,8 Tampines Street 73  #05-01 ,1,129,Strata,690000,-,5349,497,2009-08,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,Private,18,52,528826,East Region,Tampines
PINEVALE,6 Tampines Street 73  #11-03 ,1,119,Strata,705000,-,5924,550,2009-08,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528825,East Region,Tampines
EASTVALE,39 Pasir Ris Drive 3  #01-01 ,1,126,Strata,655000,-,5198,483,2009-08,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519495,East Region,Pasir Ris
THE EDEN AT TAMPINES,21 Tampines Street 34  #02-02 ,1,80,Strata,485000,-,6063,563,2009-08,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
THE EDEN AT TAMPINES,35 Tampines Street 34  #05-40 ,1,126,Strata,722800,-,5737,533,2009-08,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529239,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #04-03 ,1,94,Strata,580000,-,6170,573,2009-08,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
SIMEI GREEN CONDOMINIUM,3 Simei Street 4  #01-07 ,1,145,Strata,750000,-,5172,481,2009-08,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529862,East Region,Tampines
THE EDEN AT TAMPINES,29 Tampines Street 34  #06-29 ,1,115,Strata,640000,-,5565,517,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529236,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #08-13 ,1,126,Strata,715000,-,5675,527,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,Private,18,52,529233,East Region,Tampines
EASTVALE,37 Pasir Ris Drive 3  #02-02 ,1,119,Strata,633800,-,5326,495,2009-07,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519494,East Region,Pasir Ris
EASTVALE,37 Pasir Ris Drive 3  #07-04 ,1,102,Strata,616000,-,6039,561,2009-07,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519494,East Region,Pasir Ris
PINEVALE,8 Tampines Street 73  #12-04 ,1,119,Strata,660000,-,5546,515,2009-07,Executive Condominium,99 Yrs From 31/01/1997,1999,Resale,HDB,18,52,528826,East Region,Tampines
THE EDEN AT TAMPINES,35 Tampines Street 34  #09-40 ,1,126,Strata,705000,-,5595,520,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529239,East Region,Tampines
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #06-02 ,1,111,Strata,675000,-,6081,565,2009-07,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529863,East Region,Tampines
THE EDEN AT TAMPINES,33 Tampines Street 34  #01-34 ,1,138,Strata,693000,-,5022,467,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529238,East Region,Tampines
EASTVALE,39 Pasir Ris Drive 3  #09-04 ,1,102,Strata,620000,-,6078,565,2009-07,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,Private,18,51,519495,East Region,Pasir Ris
THE EDEN AT TAMPINES,27 Tampines Street 34  #09-24 ,1,116,Strata,670000,-,5776,537,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529235,East Region,Tampines
EASTVALE,31 Pasir Ris Drive 3  #02-06 ,1,99,Strata,550000,-,5556,516,2009-07,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519491,East Region,Pasir Ris
THE EDEN AT TAMPINES,37 Tampines Street 34  #02-41 ,1,114,Strata,615000,-,5395,501,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529240,East Region,Tampines
THE EDEN AT TAMPINES,37 Tampines Street 34  #04-41 ,1,114,Strata,645000,-,5658,526,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529240,East Region,Tampines
THE EDEN AT TAMPINES,23 Tampines Street 34  #04-14 ,1,115,Strata,638000,-,5548,515,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529233,East Region,Tampines
THE EDEN AT TAMPINES,29 Tampines Street 34  #05-26 ,1,115,Strata,689988,-,6000,557,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529236,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #02-04 ,1,110,Strata,625000,-,5682,528,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
SIMEI GREEN CONDOMINIUM,11 Simei Street 4  #01-04 ,1,148,Strata,710000,-,4797,446,2009-07,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529866,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #01-07 ,1,136,Strata,653000,-,4801,446,2009-07,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
EASTVALE,35 Pasir Ris Drive 3  #05-01 ,1,112,Strata,650000,-,5804,539,2009-07,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519493,East Region,Pasir Ris
THE EDEN AT TAMPINES,29 Tampines Street 34  #06-27 ,1,116,Strata,650000,-,5603,521,2009-06,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529236,East Region,Tampines
EASTVALE,39 Pasir Ris Drive 3  #01-02 ,1,147,Strata,720000,-,4898,455,2009-06,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519495,East Region,Pasir Ris
SIMEI GREEN CONDOMINIUM,9 Simei Street 4  #06-02 ,1,111,Strata,658000,-,5928,551,2009-06,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529865,East Region,Tampines
THE EDEN AT TAMPINES,35 Tampines Street 34  #03-38 ,1,112,Strata,615000,-,5491,510,2009-06,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529239,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #07-06 ,1,116,Strata,630000,-,5431,505,2009-06,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
EASTVALE,37 Pasir Ris Drive 3  #03-01 ,1,102,Strata,603900,-,5921,550,2009-06,Executive Condominium,99 Yrs From 26/06/1996,1999,Resale,HDB,18,51,519494,East Region,Pasir Ris
THE EDEN AT TAMPINES,27 Tampines Street 34  #07-23 ,1,116,Strata,640000,-,5517,513,2009-06,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529235,East Region,Tampines
SIMEI GREEN CONDOMINIUM,7 Simei Street 4  #04-08 ,1,126,Strata,715000,-,5675,527,2009-06,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529864,East Region,Tampines
THE EDEN AT TAMPINES,21 Tampines Street 34  #05-05 ,1,116,Strata,656000,-,5655,525,2009-06,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529232,East Region,Tampines
SIMEI GREEN CONDOMINIUM,15 Simei Street 4  #10-03 ,1,90,Strata,530000,-,5889,547,2009-06,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,Private,18,52,529868,East Region,Tampines
SIMEI GREEN CONDOMINIUM,5 Simei Street 4  #06-01 ,1,128,Strata,700000,-,5469,508,2009-06,Executive Condominium,99 Yrs From 14/11/1996,1999,Resale,HDB,18,52,529863,East Region,Tampines
THE EDEN AT TAMPINES,29 Tampines Street 34  #07-27 ,1,116,Strata,630000,-,5431,505,2009-06,Executive Condominium,99 Yrs From 12/09/2000,2003,Resale,HDB,18,52,529236,East Region,Tampines
